id,name,entityType,address,city,province,lat,lng,phone,website,officialWebsiteFound,websiteStatus,fnoviRegistrySource,alboMatchStatus,googlePlaceId,googleBusinessStatus,externalReputationSignal,activityStatus,activityConfidence,sourceUrls,evidenceNotes,recommendedProfileStatus,needsManualReview,internalNotes
dir_d3ff2c12de3400ec,Ambulatorio Veterinario Dr.mMurizio rRmbaldoni,clinic,,,,41.85273,12.47678,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_47efd8e2ec645aa5,Oncovet,clinic,,Roma,RM,41.92776,12.41538,,https://oncovet.it/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://oncovet.it/sedi-e-contatti/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Oncovet ha sedi ufficiali a Chisimaio, Salaria e Flaminia, ma queste coordinate non coincidono con una sede elencata.",needs_review,true,v3_researched; roma_nord_batch; sito Oncovet verificato ma coordinate non abbinate a sede ufficiale Lazio
dir_9a01efd7e83e45b9,Ambulatorio Veterinario Dr.dD rRcco aAtilio,clinic,,,,41.81638,12.59924,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_a23d4b502e322a94,Centro Veterinario Santa Lucia,clinic,,,,41.98027,12.65500,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_1641251ce94b0bf5,Ambulatorio Veterinario,clinic,,,,41.72460,12.65582,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_64a7769b1ddaaeb3,Centro Veterinario Citta'dD cCampino,clinic,,,,41.80428,12.60729,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_94a156894e997e80,Zoospedale Flaminio,clinic,Via Bomarzo 36,Roma,RM,41.94355,12.47238,,https://www.zoospedaleflaminio.it/,true,dead,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,55,https://oncovet.it/sedi-e-contatti/|https://www.zoospedaleflaminio.it/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Oncovet conferma Zoospedale Flaminio in Via Bomarzo 36, ma il sito della struttura non ha risposto in verifica. Possibile stessa sede del record Oncovet Roma Flaminia.",needs_review,true,v3_researched; roma_nord_batch; nome corretto da fonte collegata; sito struttura non raggiungibile; possibile duplicato/sede collegata
dir_107069f934435d74,Ambulatorio Veterinario Casetta Mattei,clinic,,,,41.86212,12.42032,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_ebb81da286e82476,Clinica Veterinaria Pavese,clinic,,,,41.81842,12.47079,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_742ad2fa6cebe829,I Nostri Animali,clinic,,,,41.78804,12.43356,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_d229f27eb8408c8b,Associazione Professionale Veterinaria Talenti,clinic,,Roma,RM,41.94662,12.54755,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,40,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome OCR normalizzato come Associazione Professionale Veterinaria Talenti; mancano fonti concordi.,needs_review,true,v3_researched; roma_nord_batch; nome normalizzato da OCR; richiede verifica umana
dir_984156d4ca2843be,Clinica Veterinaria Parco Di Veio,clinic,,Formello,RM,42.04962,12.39697,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Coordinate area Formello/Parco di Veio; nessuna fonte concorde sufficiente per confermare dati.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_17b3b2f6e9756ffb,Amb.vVt. sA. dtD.sseSpunPieri a. A uEcTi p.,clinic,,Roma,RM,42.01402,12.37695,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome OCR gravemente corrotto; coordinate vicine a Il Centro Veterinario ma senza prova di corrispondenza.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_6b7b93eca714d7ff,Ambulatorio Dr Mancini Ernesto,clinic,,,,41.73864,12.28427,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_27419af87459108f,Oncovet,clinic,,Roma,RM,41.91335,12.46776,,https://oncovet.it/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://oncovet.it/sedi-e-contatti/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Oncovet ha sedi ufficiali a Chisimaio, Salaria e Flaminia, ma queste coordinate non coincidono con una sede elencata.",needs_review,true,v3_researched; roma_nord_batch; sito Oncovet verificato ma coordinate non abbinate a sede ufficiale Lazio
dir_ef91825bdb1abfa7,Ambulatorio Veterinario Parco Di Veio,clinic,,Roma,RM,41.97439,12.44044,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,40,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Coordinate Cassia/Tomba di Nerone; nome Parco di Veio non verificato con fonti concordi.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_061dd7358cb41bad,Ambulatorio Veterinario,clinic,,,,41.77095,12.47652,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_4e0a2383133bf878,Clinica Veterinaria San Giovanni,clinic,,,,41.88554,12.51873,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_0babbc72ae53fc82,Veterinaria Clodio,clinic,,Roma,RM,41.91498,12.45240,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Veterinaria Clodio senza fonti concordi sufficienti per indirizzo e telefono.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_126f137c4c83896f,Dr.cCsella bBuno,clinic,,,,41.76807,12.22970,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_6b98ffdffa5b6e4c,Ambulatorio Veterinario gabinetto Sant'Angelo,clinic,,,,41.90031,12.46767,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_cec297325ba81d38,Clinica Delle Emergenze Veterinarie,clinic,,Roma,RM,41.93191,12.52365,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Clinica delle Emergenze Veterinarie senza conferme tracciabili sufficienti.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_42e8bd80d9c91a47,Ambulatorio Veterinario,clinic,,Roma,RM,41.92855,12.51697,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome generico in area Nomentano/Montesacro; nessuna associazione univoca verificabile.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_5582598372efef0c,Amb.vVterinario fFbiani dD. uLa,clinic,,,,41.88225,12.51246,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_fdafdab5835641c9,Ambulatorio,clinic,,,,41.89639,12.43477,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_208dae268821b3f1,Ambulatorio Veterinario divino Amore,clinic,,,,41.78353,12.52323,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_53b65b6dab4f8484,Ambulatorio Veterinario,clinic,,,,41.88775,12.49546,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_e32e3d5db5c3da89,Ambulatorio Veterinario Dr.lLura pPccirilli,clinic,,,,41.78528,12.44099,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_8e75d348f4b969a2,Ambulatorio Veterinario,clinic,,Mentana,RM,42.04085,12.64071,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Coordinate in area Mentana; nome generico e dati anagrafici non ricostruibili con certezza.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_6ba15618a451e38e,Studio Veterinario Associato Tiburvet,clinic,Via Enrico Serretta 3/3A,Roma,RM,41.91209,12.53689,06 31054384,https://www.tiburvet.it/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,likely_active,92,https://www.tiburvet.it/|https://www.tiburvet.it/contatti/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Sito ufficiale e pagina contatti confermano denominazione, Via Enrico Serretta 3/3A e telefono. Nome input completato.",published_unclaimed,false,"v3_researched; roma_nord_batch; nome, indirizzo e telefono confermati da sito ufficiale"
dir_67b06f5975170f61,Ambulatorio Veterinario Nomentano,clinic,,Roma,RM,41.93589,12.54384,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Ambulatorio Veterinario Nomentano senza sito ufficiale verificabile e fonti concordi sufficienti.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_f3de85c285d3b223,Ambulatorio Veterinario Dott.Ssa Marzetti,clinic,,,,41.76829,12.66359,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_e79609a034f67529,Ambulatorio Veterinario Ciampino,clinic,,,,41.78787,12.61495,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_3db12720657fe1ae,Ambulatorio Veterinario Asl Rmc,clinic,,,,41.88601,12.51466,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_cddf5bf1f500ac56,Clinica Veterinaria Prima Porta,clinic,Via di Valle Muricana 487,Roma,RM,42.01886,12.47177,06 3346166,https://www.clinicaveterinariaprimaporta.it/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,likely_active,92,https://www.clinicaveterinariaprimaporta.it/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Sito ufficiale live conferma sede e contatti della Clinica Veterinaria Prima Porta. Dati essenziali coerenti.,published_unclaimed,false,v3_researched; roma_nord_batch; indirizzo e telefono ricostruiti da fonte ufficiale
dir_f6d71b0c53481e57,Ambulatorio Veterinario Dr.Ssa Lisa Palmieri-dD. uLovico poPzi,clinic,,,,41.89704,12.47812,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_17dade9d183f0882,Ambulatorio Veterinario 'Colli Portuensi',clinic,,,,41.86148,12.44221,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_c1c2bdafeb3c7f28,Ambulatorio Veterinario,clinic,,Roma,RM,41.95614,12.52323,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome generico in area Nuovo Salario/Talenti; nessuna struttura univoca verificabile.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_d67514f12778bf8e,Ambulatorio Veterinario Monti Parioli,clinic,,Roma,RM,41.92322,12.47733,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome normalizzato da forma attaccata; assenti fonti concordi per indirizzo e telefono.,needs_review,true,v3_researched; roma_nord_batch; nome normalizzato da OCR; richiede verifica umana
dir_fa990e9fbd6de35a,Ambulatorio Veterinario Giustiniana,clinic,,Roma,RM,41.98675,12.40587,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Giustiniana senza fonti concordi sufficienti per pubblicare.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_5852618232e5d70b,Veterinaria L'Isola Del Pigneto,clinic,,,,41.89117,12.53269,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_4ffee2340004a08a,Ambulatorio Veterinario,clinic,,,,41.85205,12.42340,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_509ee63d2042bfd4,Ambulatorio Veterinario marino,clinic,,,,41.77250,12.66539,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_c60358d325966621,Associazione Veterinaria Vigna Murata,clinic,,,,41.82364,12.50129,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_64f5529da7620666,Ambulatorio Veterinario Dr.cCpollone pPolo,clinic,,,,41.81860,12.35374,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_7b6da18719358c21,Clinica Veterinaria Dott. Alberto Pusetto,clinic,,Roma,RM,41.95743,12.45650,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome OCR normalizzato con bassa certezza; mancano conferme indipendenti su sede e telefono.,needs_review,true,v3_researched; roma_nord_batch; nome normalizzato da OCR; richiede verifica umana
dir_83e5f45c0539cc01,Ambulatorio Veterinario,clinic,,,,41.90675,12.54982,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_96261ccaa5f89b0d,Equivet Roma Hospital,clinic,,,,41.76262,12.52576,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_2b2ad61fa8edca39,Ambulatorio Veterinario Piazza Irnerio,clinic,,,,41.90423,12.42784,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_bc7304e710ba687b,Centro Veterinario Piazza Bologna,clinic,,Roma,RM,41.91024,12.52263,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Centro Veterinario Piazza Bologna senza fonti concordi sufficienti nel lotto Roma nord.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_057e3fcafb1e4be7,Ambulatorio Veterinario Cristoforo Colombo,clinic,,,,41.86299,12.49838,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_6d02ef967172d541,Ambulatorio Veterinario Trissino,clinic,,Roma,RM,41.94421,12.55897,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,45,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Ricerca su Trissino senza fonti tracciabili concordi per indirizzo e telefono.,needs_review,true,v3_researched; roma_nord_batch; ricerca mirata eseguita; dati insufficienti o non risolti
dir_7379b47fe1608acc,Ambulatorio Veterinario,clinic,,,,41.82357,12.50408,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
dir_9786de796bed26a9,Ambulatorio Veterinario Associato Citta Giardino,clinic,,Roma,RM,41.93117,12.53604,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,Nome OCR normalizzato come Citta Giardino; mancano fonti concordi per pubblicazione.,needs_review,true,v3_researched; roma_nord_batch; nome normalizzato da OCR; richiede verifica umana
dir_3cdc63cf03014eae,Diagnostica Veterinaria Roma Nord,clinic,Via Roccaraso 7/C,Roma,RM,41.94256,12.43968,06 3017518,https://www.cazampa.it/clinica/diagnostica-veterinaria/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,likely_active,95,https://www.cazampa.it/clinica/diagnostica-veterinaria/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Pagina ufficiale Ca Zampa conferma Diagnostica Veterinaria Roma Nord, Via Roccaraso 7/C e telefono. Dati essenziali solidi.",published_unclaimed,false,v3_researched; roma_nord_batch; nome completato e dati ricostruiti da fonte ufficiale
dir_7e726353a11754c0,Clinica Veterinaria Cassia,clinic,Via Igino Lega 2,Roma,RM,41.98089,12.41608,06 89821557,https://www.clinicaveterinariacassia.it/,true,live,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,,likely_active,95,https://www.clinicaveterinariacassia.it/|https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"Sito ufficiale live conferma Clinica Veterinaria Cassia, Via Igino Lega 2 e telefono. Dati essenziali solidi.",published_unclaimed,false,v3_researched; roma_nord_batch; indirizzo e telefono confermati da sito ufficiale
dir_26555dbac417d378,Veterinaria Felina Romana,clinic,,,,41.88579,12.45936,,,false,not_found,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,not_checked,,not_checked,not_checked,uncertain,35,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,"FNOVI seed conservato come fonte di partenza; nel v3 non sono state catturate fonti indipendenti sufficienti per confermare anagrafica completa, telefono e stato attività.",needs_review,true,v3_researched; source_limited_no_independent_match
